Project,Cruise,Site,depth,date,Season,lat (N),lon (E),Region,POC flux slow,POC flux slow unc,POC flux fast,POC flux fast unc,POC flux TOT,POC flux TOT unc,Notes on SV,Reference
none,none,none,m,yyyymmdd,range,degrees,degrees,none,mg m-2 d-1,mg m-2 d-1,mg m-2 d-1,mg m-2 d-1,mg m-2 d-1,mg m-2 d-1,none,none
NA,JR291,South Georgia,178,12/1/2013,Dec-Feb,-59.96,-46.16,regions.AAZ,NA,NA,7.79,0.39,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,74,12/2/2013,Dec-Feb,-55.19,-41.34,regions.AAZ,NA,NA,291.93,14.6,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,176,12/2/2013,Dec-Feb,-55.19,-41.34,regions.AAZ,NA,NA,9.02,0.45,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,105,12/3/2013,Dec-Feb,-55.2,-41.33,regions.AAZ,NA,NA,49.13,2.46,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,204,12/3/2013,Dec-Feb,-55.2,-41.33,regions.AAZ,NA,NA,50.86,2.54,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,107,12/7/2013,Dec-Feb,-55.26,-41.29,regions.AAZ,NA,NA,284.55,14.23,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,203,12/7/2013,Dec-Feb,-55.26,-41.29,regions.AAZ,NA,NA,228.82,11.44,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,106,12/13/2013,Dec-Feb,-52.77,-40.15,regions.AAZ,NA,NA,125.09,6.25,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,205,12/13/2013,Dec-Feb,-52.77,-40.16,regions.AAZ,NA,NA,101.71,5.09,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,82,12/14/2013,Dec-Feb,-52.77,-40.15,regions.AAZ,NA,NA,99.37,4.97,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,JR291,South Georgia,180,12/14/2013,Dec-Feb,-52.77,-40.15,regions.AAZ,NA,NA,32.28,1.61,NA,NA,NA,"doi:10.5194/bg-2016-520, 2016"
NA,DY032 ,PAP,36,6/24/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,281.4,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,DY032 ,PAP,128,6/24/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,76.2,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,DY032 ,PAP,73,6/26/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,122.8,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,DY032 ,PAP,113,6/28/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,66,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,DY032 ,PAP,500,6/28/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,99.4,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,DY032 ,PAP,46,6/30/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,63.7,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,DY032 ,PAP,204,7/2/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,51.8,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,DY032 ,PAP,30,7/4/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,266.8,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,DY032 ,PAP,60,7/4/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,38.7,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,DY032 ,PAP,100,7/4/2015,Jun-Aug,49,-16.5,regions.NA,NA,NA,85.5,NA,NA,NA,Fast: variable for lab measurements,https://doi.org/10.5194/bg-13-4927-2016
NA,JR304,Scotia Sea,60,11/25/2014,Sept-Nov,59.96233,-46.15975,regions.AAZ,NA,NA,171.7088045,NA,NA,NA,151.7678903,https://doi.org/10.1002/lno.11319
NA,JR304,Scotia Sea,160,11/25/2014,Sept-Nov,59.96231,-46.15976,regions.AAZ,NA,NA,292.6036847,NA,NA,NA,151.7678903,https://doi.org/10.1002/lno.10269
NA,JR304,Scotia Sea,71,11/25/2014,Sept-Nov,59.96233,-46.15972,regions.AAZ,NA,NA,322.8401432,NA,NA,NA,151.7678903,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,172,11/25/2014,Sept-Nov,59.96233,-46.15973,regions.AAZ,NA,NA,169.6801981,NA,NA,NA,151.7678903,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,72,11/26/2014,Sept-Nov,59.96233,-46.1597,regions.AAZ,NA,NA,183.5691602,NA,NA,NA,151.7678903,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,172,11/26/2014,Sept-Nov,59.96233,-46.1597,regions.AAZ,NA,NA,155.952522,NA,NA,NA,151.7678903,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,61,11/26/2014,Sept-Nov,59.9629,-46.16025,regions.AAZ,NA,NA,182.0731651,NA,NA,NA,151.7678903,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,163,11/26/2014,Sept-Nov,59.96294,-46.16026,regions.AAZ,NA,NA,76.19594232,NA,NA,NA,151.7678903,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,55,11/28/2014,Sept-Nov,55.25269,-41.30215,regions.AAZ,NA,NA,848.982829,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,157,11/28/2014,Sept-Nov,55.25268,-41.30216,regions.AAZ,NA,NA,182.3212917,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,57,11/28/2014,Sept-Nov,55.24843,-41.26399,regions.AAZ,NA,NA,578.9511656,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,159,11/28/2014,Sept-Nov,55.24842,-41.26396,regions.AAZ,NA,NA,147.2760654,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,37,11/29/2014,Sept-Nov,55.24765,-41.26489,regions.AAZ,NA,NA,638.2865294,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,140,11/29/2014,Sept-Nov,55.24766,-41.2661,regions.AAZ,NA,NA,247.5274262,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,39,11/29/2014,Sept-Nov,55.24765,-41.26489,regions.AAZ,NA,NA,5668.298894,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,138,11/29/2014,Sept-Nov,55.24765,-41.2649,regions.AAZ,NA,NA,146.9094939,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,47,11/29/2014,Sept-Nov,55.2475,-41.26511,regions.AAZ,NA,NA,1454.943706,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,450,11/29/2014,Sept-Nov,55.2475,-41.26511,regions.AAZ,NA,NA,NA,NA,NA,NA,144.8428304,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,73,12/12/2014,Dec-Feb,52.81164,-39.97271,regions.AAZ,NA,NA,271.2040856,NA,NA,NA,87.85500824,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,176,12/12/2014,Dec-Feb,52.81159,-39.97267,regions.AAZ,NA,NA,219.5209675,NA,NA,NA,87.85500824,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,74,12/13/2014,Dec-Feb,52.81203,-39.97246,regions.AAZ,NA,NA,260.0969085,NA,NA,NA,87.85500824,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,176,12/13/2014,Dec-Feb,52.81197,-39.97245,regions.AAZ,NA,NA,122.2763648,NA,NA,NA,87.85500824,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,72,12/13/2014,Dec-Feb,52.7623,-40.30382,regions.AAZ,NA,NA,264.6810063,NA,NA,NA,87.85500824,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,170,12/13/2014,Dec-Feb,52.7623,-40.30381,regions.AAZ,NA,NA,NA,NA,NA,NA,87.85500824,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,81,12/13/2014,Dec-Feb,52.81184,-39.97265,regions.AAZ,NA,NA,272.2903374,NA,NA,NA,87.85500824,https://doi.org/10.1007/s00300-017-2118-z
NA,JR304,Scotia Sea,88,12/13/2014,Dec-Feb,52.81179,-39.97263,regions.AAZ,NA,NA,1.53,NA,NA,NA,87.85500824,https://doi.org/10.1007/s00300-017-2118-z
NA,JR274,Scotia Sea,50,1/15/2013,Dec-Feb,59.91,-53.03,regions.AAZ,61.8,3.09,0.8,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062744
NA,JR274,Scotia Sea,70,1/16/2013,Dec-Feb,58.52,-51.26,regions.AAZ,99.52,4.98,2.2,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062745
NA,JR274,Scotia Sea,25,1/17/2013,Dec-Feb,59.91,-49.42,regions.AAZ,NA,NA,22.5,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062746
NA,JR274,Scotia Sea,75,1/18/2013,Dec-Feb,60.97,-48.14,regions.AAZ,280.92,14.05,87.6,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062747
NA,JR274,Scotia Sea,50,1/19/2013,Dec-Feb,59.95,-45.32,regions.AAZ,NA,NA,8,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062748
NA,JR274,Scotia Sea,50,1/20/2013,Dec-Feb,57.97,-42.93,regions.AAZ,464.85,23.24,17.9,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062749
NA,JR274,Scotia Sea,50,1/21/2013,Dec-Feb,55.2,-41.32,regions.AAZ,529.59,26.48,19.2,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062750
NA,JR274,Scotia Sea,75,1/22/2013,Dec-Feb,52.91,-40.14,regions.AAZ,NA,NA,27.5,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062751
NA,JR274,Scotia Sea,75,1/23/2013,Dec-Feb,50.29,-39.02,regions.AAZ,217.73,10.89,28.9,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062752
NA,JR274,Scotia Sea,50,1/24/2013,Dec-Feb,50.96,-37.62,regions.AAZ,58.35,2.92,10.2,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062753
NA,JR274,Scotia Sea,75,1/25/2013,Dec-Feb,52.69,-36.62,regions.AAZ,49.41,2.47,7.8,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062754
NA,JR274,Scotia Sea,NA,1/27/2013,Dec-Feb,NA,NA,regions.AAZ,212.9,10.65,NA,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062755
NA,JR274,Scotia Sea,50,1/28/2013,Dec-Feb,51.69,-34.98,regions.AAZ,151.36,7.57,23.9,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062756
NA,JR274,Scotia Sea,50,1/29/2013,Dec-Feb,51.37,-31.09,regions.AAZ,203.88,10.19,20.9,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062757
NA,JR274,Scotia Sea,50,1/30/2013,Dec-Feb,53.63,-29.33,regions.AAZ,111.89,5.59,30.8,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062758
NA,JR274,Scotia Sea,50,1/31/2013,Dec-Feb,55.93,-27.26,regions.AAZ,NA,NA,2.2,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062759
NA,JR274,Scotia Sea,50,2/1/2013,Dec-Feb,58.09,-25.93,regions.AAZ,158.75,7.94,2.7,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062760
NA,JR274,Scotia Sea,50,2/3/2013,Dec-Feb,63.26,-25.35,regions.AAZ,103.23,5.16,61.5,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062761
NA,JR274,Scotia Sea,50,2/4/2013,Dec-Feb,62.27,-26.85,regions.AAZ,150.89,7.54,56,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062762
NA,JR274,Scotia Sea,25,2/5/2013,Dec-Feb,60.14,-29.49,regions.AAZ,121.21,6.06,67.3,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062763
NA,JR274,Scotia Sea,150,1/15/2013,Dec-Feb,59.91,-53.03,regions.AAZ,16.91,0.85,3.6,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062764
NA,JR274,Scotia Sea,150,1/16/2013,Dec-Feb,58.52,-51.26,regions.AAZ,192.86,9.64,24.1,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062765
NA,JR274,Scotia Sea,125,1/17/2013,Dec-Feb,59.91,-49.42,regions.AAZ,217.54,10.88,26.6,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062766
NA,JR274,Scotia Sea,175,1/18/2013,Dec-Feb,60.97,-48.14,regions.AAZ,44.65,2.23,90.9,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062767
NA,JR274,Scotia Sea,150,1/19/2013,Dec-Feb,59.95,-45.32,regions.AAZ,109.12,5.46,18.4,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062768
NA,JR274,Scotia Sea,150,1/20/2013,Dec-Feb,57.97,-42.93,regions.AAZ,85.39,4.27,28.6,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062769
NA,JR274,Scotia Sea,150,1/21/2013,Dec-Feb,55.2,-41.32,regions.AAZ,123.12,6.16,13,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062770
NA,JR274,Scotia Sea,175,1/22/2013,Dec-Feb,52.91,-40.14,regions.AAZ,131.97,6.6,1.8,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062771
NA,JR274,Scotia Sea,175,1/23/2013,Dec-Feb,50.29,-39.02,regions.AAZ,124.5,6.22,0,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062772
NA,JR274,Scotia Sea,150,1/24/2013,Dec-Feb,50.96,-37.62,regions.AAZ,120.6,6.03,22.5,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062773
NA,JR274,Scotia Sea,175,1/25/2013,Dec-Feb,52.69,-36.62,regions.AAZ,NA,NA,0,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062774
NA,JR274,Scotia Sea,150,1/28/2013,Dec-Feb,51.69,-34.98,regions.AAZ,95.43,4.77,38.1,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062775
NA,JR274,Scotia Sea,150,1/29/2013,Dec-Feb,51.37,-31.09,regions.AAZ,71.47,3.57,7.6,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062776
NA,JR274,Scotia Sea,150,1/30/2013,Dec-Feb,53.63,-29.33,regions.AAZ,NA,NA,0,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062777
NA,JR274,Scotia Sea,150,1/31/2013,Dec-Feb,55.93,-27.26,regions.AAZ,126.39,6.32,13.8,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062778
NA,JR274,Scotia Sea,150,2/1/2013,Dec-Feb,58.09,-25.93,regions.AAZ,61.85,3.09,9.1,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062779
NA,JR274,Scotia Sea,150,2/3/2013,Dec-Feb,63.26,-25.35,regions.AAZ,71.58,3.58,11.7,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062780
NA,JR274,Scotia Sea,150,2/4/2013,Dec-Feb,62.27,-26.85,regions.AAZ,20.5,1.03,7,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062781
NA,JR274,Scotia Sea,125,2/5/2013,Dec-Feb,60.14,-29.49,regions.AAZ,33.7,1.68,12.8,NA,NA,NA,NA,https://doi.org/10.1002/2014GL062782
NA,JR271,North Sea,65,6/5/2012,Jun-Aug,60.13,-6.71,regions.Ar,1037.01,51.85,19.73,2.79,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,40,6/7/2012,Jun-Aug,60,-18.67,regions.Ar,520.73,26.04,9.9,1.4,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,45,6/10/2012,Jun-Aug,65.98,-10.72,regions.Ar,662.62,33.13,NA,NA,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,50,6/11/2012,Jun-Aug,NA,NA,regions.Ar,1438.07,71.9,29.66,4.19,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,50,6/12/2012,Jun-Aug,74.12,-4.69,regions.Ar,284.94,14.25,7.33,1.04,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,30,6/14/2012,Jun-Aug,78.72,0,regions.Ar,7598.58,379.93,NA,NA,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,80,6/16/2012,Jun-Aug,78.21,-6,regions.Ar,1600.03,80,10.9,1.54,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,130,6/17/2012,Jun-Aug,77.82,-4.98,regions.Ar,314.96,15.75,NA,NA,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,30,6/18/2012,Jun-Aug,78.27,-4.34,regions.Ar,240.61,12.03,13.9,1.97,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,50,6/19/2012,Jun-Aug,77.85,-1.3,regions.Ar,1184.14,59.21,9.3,1.31,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,60,6/22/2012,Jun-Aug,76.26,12.54,regions.Ar,714.98,35.75,NA,NA,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,60,6/24/2012,Jun-Aug,72.89,26,regions.Ar,333.25,16.66,4.61,0.65,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,30,6/25/2012,Jun-Aug,71.75,17.9,regions.Ar,488.5,24.43,2.98,0.42,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,30,6/26/2012,Jun-Aug,71.73,8.43,regions.Ar,628.97,31.45,21.34,3.02,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,50,6/27/2012,Jun-Aug,71.75,-1.27,regions.Ar,1419.1,70.95,14.28,2.02,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,60,6/29/2012,Jun-Aug,68.7,-10.58,regions.Ar,457.42,22.87,140.16,19.82,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,JR271,North Sea,60,6/30/2012,Jun-Aug,67.83,-16.42,regions.Ar,480.04,24,235.26,33.27,NA,NA,NA,"[Smith, 2015, pers. comm., 14th June"
NA,M87/1-2, North Atlantic,175,3/25/2012,March-May,61.5,-11,regions.Ar,129.84,6.49,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012048
NA,M87/1-2, North Atlantic,650,3/26/2012,March-May,61.5,-11,regions.Ar,NA,NA,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012049
NA,M87/1-2, North Atlantic,200,3/27/2012,March-May,61.5,-11,regions.Ar,149.41,7.47,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012050
NA,M87/1-2, North Atlantic,50,3/28/2012,March-May,60.33,-2.5,regions.Ar,199.78,9.99,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012051
NA,M87/1-2, North Atlantic,200,3/30/2012,March-May,62.8,-2.56,regions.Ar,117.61,5.88,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012052
NA,M87/1-2, North Atlantic,200,3/31/2012,March-May,60.33,1,regions.Ar,32.34,1.62,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012053
NA,M87/1-2, North Atlantic,135,4/2/2012,March-May,60.33,1,regions.Ar,128.55,6.43,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012054
NA,M87/1-2, North Atlantic,50,4/2/2012,March-May,60.33,1,regions.Ar,341.14,17.06,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012055
NA,M87/1-2, North Atlantic,50,4/3/2012,March-May,60.33,1,regions.Ar,120.27,6.01,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012056
NA,M87/1-2, North Atlantic,50,4/3/2012,March-May,60.33,1,regions.Ar,100.27,5.01,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012057
NA,M87/1-2, North Atlantic,200,4/9/2012,March-May,61.5,-11,regions.Ar,121.45,6.07,0.8,0.15,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012058
NA,M87/1-2, North Atlantic,200,4/10/2012,March-May,61.5,-11,regions.Ar,43.93,2.2,0.04,0.02,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012059
NA,M87/1-2, North Atlantic,550,4/10/2012,March-May,61.5,-11,regions.Ar,59,2.95,2.82,0.5,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012060
NA,M87/1-2, North Atlantic,400,4/10/2012,March-May,61.5,-11,regions.Ar,36.29,1.81,0.49,0.1,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012061
NA,M87/1-2, North Atlantic,100,4/13/2012,March-May,62.83,-2.5,regions.Ar,83.98,4.2,2.75,0.35,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012062
NA,M87/1-2, North Atlantic,250,4/13/2012,March-May,62.83,-2.5,regions.Ar,97.6,4.88,2.91,0.53,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012063
NA,M87/1-2, North Atlantic,600,4/14/2012,March-May,62.83,-2.5,regions.Ar,39.99,2,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012064
NA,M87/1-2, North Atlantic,50,4/14/2012,March-May,62.83,-2.51,regions.Ar,25.44,1.27,9.27,2.59,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012065
NA,M87/1-2, North Atlantic,50,4/15/2012,March-May,60.33,1,regions.Ar,NA,NA,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012066
NA,M87/1-2, North Atlantic,600,4/19/2012,March-May,61.5,-11,regions.Ar,51.97,2.6,45.9,4.55,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012067
NA,M87/1-2, North Atlantic,400,4/20/2012,March-May,61.5,-11,regions.Ar,67.05,3.35,3.83,0.95,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012068
NA,M87/1-2, North Atlantic,200,4/21/2012,March-May,61.55,-11.03,regions.Ar,NA,NA,5.59,1.3,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012069
NA,M87/1-2, North Atlantic,50,4/21/2012,March-May,61.55,-11.03,regions.Ar,87.77,4.39,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012070
NA,M87/1-2, North Atlantic,600,4/23/2012,March-May,62.83,-2.5,regions.Ar,42.97,2.15,0.09,0.02,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012071
NA,M87/1-2, North Atlantic,250,4/23/2012,March-May,62.83,-2.5,regions.Ar,89.6,4.48,1.95,0.29,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012072
NA,M87/1-2, North Atlantic,120,4/25/2012,March-May,62.83,-2.5,regions.Ar,155,7.75,2.19,0.74,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012073
NA,M87/1-2, North Atlantic,50,4/25/2012,March-May,62.83,-2.5,regions.Ar,106.19,5.31,18.03,1.69,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012074
NA,M87/1-2, North Atlantic,600,4/27/2012,March-May,61.5,-11,regions.Ar,120.58,6.03,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012075
NA,M87/1-2, North Atlantic,400,4/28/2012,March-May,61.5,-11,regions.Ar,NA,NA,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012076
NA,M87/1-2, North Atlantic,200,4/28/2012,March-May,61.5,-11,regions.Ar,81.75,4.09,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012077
NA,M87/1-2, North Atlantic,50,4/29/2012,March-May,61.5,-11,regions.Ar,79.23,3.96,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012078
NA,M87/1-2, North Atlantic,120,4/29/2012,March-May,61.5,-11,regions.Ar,NA,NA,NA,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1002/2016JC012079
NA,MV1101,Southern Ocean,79,1/14/2011,Dec-Feb,51.79,-56.11,regions.AAZ,582.56,29.13,NA,NA,NA,NA,NA,"Smith , 2015, pers. comm., 14th Jun"
NA,MV1101,Southern Ocean,65,1/17/2011,Dec-Feb,46.26,-59.83,regions.AAZ,171.36,8.57,NA,NA,NA,NA,NA,"Smith , 2015, pers. comm., 14th Jun"
NA,MV1101,Southern Ocean,65,1/20/2011,Dec-Feb,45.67,-48.95,regions.AAZ,87.47,4.37,NA,NA,NA,NA,NA,"Smith , 2015, pers. comm., 14th Jun"
NA,MV1101,Southern Ocean,100,1/22/2011,Dec-Feb,40.95,-45.83,regions.AAZ,75.89,3.79,2.37,0.51,NA,NA,NA,"Smith , 2015, pers. comm., 14th Jun"
NA,D341,PAP,50,7/30/2009,June-Aug,48.8,-16.46,regions.NA,88,NA,61,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,D341,PAP,50,7/31/2009,June-Aug,48.8,-16.46,regions.NA,109,NA,26,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,D341,PAP,50,8/1/2009,June-Aug,48.7,-16.56,regions.NA,80,NA,30,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
NA,D341,PAP,50,8/3/2009,June-Aug,48.97,-16.42,regions.NA,85,NA,67,NA,NA,NA,"Slow: 18 md,  Fast: measured",https://doi.org/10.1029/2011GB004085
